COLEGIO_DEPA,ESPECIALIDAD,SEXO,INGRESO,egreso_postulacion,edad
LIMA,INGENIERÍA ESTADÍSTICA,MASCULINO,SI,16,33
MADRE DE DIOS,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,4,20
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,3,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,19
LIMA,INGENIERÍA QUÍMICA,MASCULINO,NO,5,22
LIMA,ARQUITECTURA,FEMENINO,NO,3,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
ICA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,19
LAMBAYEQUE,INGENIERÍA DE MINAS,FEMENINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,1,17
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,2,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,5,21
APURÍMAC,INGENIERÍA MECÁNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,11,26
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA SANITARIA,FEMENINO,NO,3,19
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,5,21
LIMA,INGENIERÍA GEOLÓGICA,FEMENINO,NO,3,20
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,6,22
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,18
LIMA,INGENIERÍA AMBIENTAL,FEMENINO,NO,2,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,3,20
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,20
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,4,20
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,3,20
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,3,20
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,2,19
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,SI,1,18
LIMA,INGENIERÍA MECATRÓNICA,FEMENINO,SI,3,20
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,19
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,SI,4,20
LIMA,INGENIERÍA QUÍMICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA PETROQUÍMICA,MASCULINO,NO,3,20
LIMA,INGENIERÍA CIVIL,MASCULINO,SI,4,20
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,19
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,SI,2,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,3,18
LIMA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
LIMA,ARQUITECTURA,MASCULINO,NO,3,19
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,4,21
LAMBAYEQUE,INGENIERÍA CIVIL,MASCULINO,SI,1,17
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,SI,3,19
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
LIMA,ARQUITECTURA,FEMENINO,NO,1,18
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,1,17
LIMA,INGENIERÍA DE TELECOMUNICACIONES,MASCULINO,NO,2,18
LIMA,INGENIERÍA NAVAL,FEMENINO,NO,1,18
LIMA,INGENIERÍA GEOLÓGICA,FEMENINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,SI,1,18
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
LIMA,FÍSICA,FEMENINO,SI,1,17
LIMA,INGENIERÍA QUÍMICA,FEMENINO,SI,1,17
LIMA,ARQUITECTURA,FEMENINO,NO,7,23
AYACUCHO,ARQUITECTURA,FEMENINO,SI,3,18
LIMA,INGENIERÍA DE PETRÓLEO Y GAS NATURAL,MASCULINO,NO,1,18
LIMA,ARQUITECTURA,FEMENINO,NO,1,18
APURÍMAC,INGENIERÍA PETROQUÍMICA,MASCULINO,SI,4,20
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,19
LIMA,INGENIERÍA DE PETRÓLEO Y GAS NATURAL,MASCULINO,NO,3,19
LIMA,INGENIERÍA DE MINAS,MASCULINO,SI,3,19
LIMA,INGENIERÍA DE MINAS,MASCULINO,SI,1,16
HUÁNUCO,INGENIERÍA MECÁNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,4,20
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,SI,1,17
HUANCAVELICA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,1,17
LIMA,ARQUITECTURA,MASCULINO,NO,1,18
LIMA,FÍSICA,MASCULINO,SI,1,18
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,SI,5,21
LIMA,INGENIERÍA AMBIENTAL,MASCULINO,NO,1,17
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,2,18
ICA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,17
JUNÍN,INGENIERÍA NAVAL,MASCULINO,NO,5,21
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
PUNO,INGENIERÍA MECATRÓNICA,MASCULINO,NO,3,20
LIMA,INGENIERÍA ECONÓMICA,MASCULINO,NO,8,24
LIMA,ARQUITECTURA,MASCULINO,SI,3,19
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,4,21
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,INGENIERÍA SANITARIA,MASCULINO,NO,6,22
LIMA,INGENIERÍA DE MINAS,MASCULINO,SI,2,18
LIMA,ARQUITECTURA,FEMENINO,NO,5,21
LIMA,ARQUITECTURA,MASCULINO,NO,2,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,4,21
LAMBAYEQUE,INGENIERÍA MECATRÓNICA,MASCULINO,NO,5,21
HUANCAVELICA,INGENIERÍA CIVIL,MASCULINO,NO,2,19
CALLAO,INGENIERÍA MECATRÓNICA,FEMENINO,NO,1,18
LIMA,INGENIERÍA ECONÓMICA,FEMENINO,SI,6,23
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,16
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,2,19
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,4,21
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,19
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,18
CALLAO,INGENIERÍA NAVAL,MASCULINO,NO,2,18
LIMA,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,SI,3,19
ICA,INGENIERÍA METALÚRGICA,MASCULINO,SI,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,19
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,4,21
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,3,19
HUÁNUCO,FÍSICA,MASCULINO,SI,4,20
JUNIN,INGENIERÍA ECONÓMICA,MASCULINO,NO,1,18
CALLAO,ARQUITECTURA,FEMENINO,NO,1,17
LIMA,ARQUITECTURA,FEMENINO,NO,1,18
CALLAO,INGENIERÍA DE SISTEMAS,FEMENINO,NO,1,18
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,17
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE CIBERSEGURIDAD,FEMENINO,NO,1,18
LIMA,INGENIERÍA ELECTRÓNICA,FEMENINO,NO,1,17
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,FEMENINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
JUNIN,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,1,18
TACNA,INGENIERÍA GEOLÓGICA,MASCULINO,NO,1,18
ANCASH,INGENIERÍA DE MINAS,MASCULINO,NO,1,18
JUNIN,INGENIERÍA ECONÓMICA,MASCULINO,SI,1,17
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,FEMENINO,NO,1,17
LIMA,INGENIERÍA ECONÓMICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,17
LAMBAYEQUE,INGENIERÍA MECÁNICA,MASCULINO,NO,1,18
CALLAO,INGENIERÍA INDUSTRIAL,FEMENINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,5,21
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,18
LIMA,FÍSICA,MASCULINO,NO,2,18
CALLAO,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
LIMA,ARQUITECTURA,MASCULINO,SI,4,21
LIMA,ARQUITECTURA,FEMENINO,NO,2,18
JUNIN,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA QUÍMICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA SANITARIA,MASCULINO,SI,6,22
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,FEMENINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,1,17
JUNIN,INGENIERÍA CIVIL,MASCULINO,NO,1,17
CALLAO,INGENIERÍA AMBIENTAL,FEMENINO,NO,1,18
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
CALLAO,INGENIERÍA AMBIENTAL,FEMENINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,17
ANCASH,INGENIERÍA CIVIL,MASCULINO,SI,1,17
LIMA,FÍSICA,FEMENINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,ARQUITECTURA,FEMENINO,NO,1,18
LIMA,ARQUITECTURA,FEMENINO,SI,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
ANCASH,ARQUITECTURA,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
PUNO,INGENIERÍA CIVIL,FEMENINO,NO,1,17
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,FEMENINO,SI,3,20
HUANCAVELICA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,2,18
LIMA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,FEMENINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,SI,5,21
TACNA,INGENIERÍA MECÁNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,SI,4,20
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,SI,4,21
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,SI,5,21
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
LIMA,FÍSICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,19
LIMA,INGENIERÍA QUÍMICA,FEMENINO,NO,1,17
LAMBAYEQUE,INGENIERÍA PETROQUÍMICA,MASCULINO,SI,8,24
LIMA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,SI,5,21
LIMA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,NO,4,21
CAJAMARCA,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,NO,4,20
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,3,19
LIMA,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,NO,3,20
LIMA,INGENIERÍA ECONÓMICA,MASCULINO,NO,4,20
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,3,19
LA LIBERTAD,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,INGENIERÍA PETROQUÍMICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
LIMA,MATEMÁTICA,MASCULINO,NO,10,27
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,2,18
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,3,19
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,3,20
LIMA,ARQUITECTURA,FEMENINO,NO,3,20
LIMA,INGENIERÍA DE SISTEMAS,FEMENINO,NO,2,18
CALLAO,INGENIERÍA CIVIL,FEMENINO,NO,0,16
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,2,18
LIMA,ARQUITECTURA,MASCULINO,NO,5,21
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,17
LIMA,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,SI,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,20
LIMA,INGENIERÍA DE TELECOMUNICACIONES,MASCULINO,NO,3,19
LIMA,INGENIERÍA CIVIL,MASCULINO,SI,5,21
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,1,17
CAJAMARCA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,1,18
HUÁNUCO,INGENIERÍA CIVIL,MASCULINO,NO,22,39
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,ARQUITECTURA,MASCULINO,NO,6,22
LIMA,ARQUITECTURA,MASCULINO,NO,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,3,21
LA LIBERTAD,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,20
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,3,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
CALLAO,INGENIERÍA ECONÓMICA,FEMENINO,NO,2,18
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,3,19
LIMA,INGENIERÍA NAVAL,MASCULINO,NO,4,22
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,ARQUITECTURA,FEMENINO,SI,4,20
ICA,ARQUITECTURA,MASCULINO,NO,2,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,1,17
LIMA,INGENIERÍA GEOLÓGICA,FEMENINO,NO,1,17
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,SI,1,18
LIMA,INGENIERÍA FÍSICA,FEMENINO,NO,1,18
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA QUÍMICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LIMA,ARQUITECTURA,FEMENINO,NO,1,18
JUNIN,INGENIERÍA CIVIL,MASCULINO,NO,1,18
HUANUCO,INGENIERÍA AMBIENTAL,MASCULINO,NO,1,17
CALLAO,ARQUITECTURA,FEMENINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
CALLAO,INGENIERÍA QUÍMICA,FEMENINO,NO,1,17
LIMA,INGENIERÍA ECONÓMICA,MASCULINO,SI,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,18
PIURA,INGENIERÍA MECÁNICA-ELÉCTRICA,FEMENINO,NO,1,18
LIMA,ARQUITECTURA,MASCULINO,NO,1,18
CALLAO,INGENIERÍA CIVIL,MASCULINO,NO,1,17
CALLAO,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
AYACUCHO,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE PETRÓLEO Y GAS NATURAL,MASCULINO,NO,1,17
HUANCAVELICA,INGENIERÍA DE MINAS,MASCULINO,NO,3,19
LIMA,INGENIERÍA ECONÓMICA,MASCULINO,NO,1,18
JUNIN,INGENIERÍA DE SISTEMAS,FEMENINO,NO,3,20
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,3,19
CALLAO,ARQUITECTURA,MASCULINO,NO,2,19
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,7,24
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
LIMA,ARQUITECTURA,MASCULINO,NO,3,20
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,1,18
LIMA,INGENIERÍA DE SOFTWARE,MASCULINO,NO,2,19
LIMA,INGENIERÍA DE CIBERSEGURIDAD,FEMENINO,NO,2,18
LIMA,ARQUITECTURA,MASCULINO,NO,4,20
ANCASH,INGENIERÍA CIVIL,MASCULINO,NO,5,21
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,3,19
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA ECONÓMICA,FEMENINO,NO,5,21
LIMA,ARQUITECTURA,FEMENINO,NO,2,18
HUÁNUCO,INGENIERÍA GEOLÓGICA,FEMENINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,4,20
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
MADRE DE DIOS,INGENIERÍA CIVIL,MASCULINO,NO,3,19
JUNÍN,INGENIERÍA GEOLÓGICA,FEMENINO,NO,1,17
ÁNCASH,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,4,20
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
APURÍMAC,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,1,17
ICA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,4,21
CALLAO,INGENIERÍA MECATRÓNICA,MASCULINO,SI,1,17
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,7,23
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,SI,3,19
LIMA,ARQUITECTURA,FEMENINO,NO,7,23
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,3,20
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,SI,1,18
LIMA,ARQUITECTURA,MASCULINO,NO,2,18
APURIMAC,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,18
LIMA,INGENIERÍA AMBIENTAL,MASCULINO,SI,1,17
LIMA,INGENIERÍA DE SISTEMAS,FEMENINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,FEMENINO,NO,1,18
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
ANCASH,INGENIERÍA DE MINAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,17
AYACUCHO,INGENIERÍA CIVIL,FEMENINO,NO,1,18
LIMA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,NO,1,18
LIMA,INGENIERÍA METALÚRGICA,MASCULINO,NO,1,18
LIMA,ARQUITECTURA,FEMENINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
ANCASH,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,18
JUNIN,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
JUNIN,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
MOQUEGUA,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,NO,1,18
ANCASH,INGENIERÍA DE SOFTWARE,MASCULINO,NO,1,18
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LIMA,ARQUITECTURA,MASCULINO,NO,1,18
JUNIN,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
HUANUCO,ARQUITECTURA,FEMENINO,NO,1,18
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE CIBERSEGURIDAD,MASCULINO,NO,1,17
LIMA,INGENIERÍA ECONÓMICA,MASCULINO,NO,1,18
ICA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,1,17
LAMBAYEQUE,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
AMAZONAS,INGENIERÍA MECÁNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
AREQUIPA,INGENIERÍA ECONÓMICA,FEMENINO,NO,2,17
PUNO,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,1,17
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA ECONÓMICA,MASCULINO,NO,1,17
PUNO,INGENIERÍA QUÍMICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
PUNO,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SOFTWARE,FEMENINO,NO,1,18
CAJAMARCA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
ANCASH,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
CALLAO,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
JUNIN,INGENIERÍA DE SOFTWARE,MASCULINO,NO,1,18
HUANCAVELICA,INGENIERÍA MECATRÓNICA,FEMENINO,NO,1,17
LIMA,ARQUITECTURA,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,18
AYACUCHO,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
CALLAO,ARQUITECTURA,MASCULINO,NO,1,18
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,SI,2,18
LIMA,ARQUITECTURA,FEMENINO,NO,2,19
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,SI,6,22
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,19
LIMA,INGENIERÍA QUÍMICA,MASCULINO,SI,3,19
LIMA,ARQUITECTURA,FEMENINO,NO,10,26
LIMA,MATEMÁTICA,MASCULINO,NO,3,20
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,4,20
LIMA,ARQUITECTURA,FEMENINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,4,21
LIMA,INGENIERÍA CIVIL,MASCULINO,SI,4,20
LIMA,ARQUITECTURA,FEMENINO,NO,2,18
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
CAJAMARCA,INGENIERÍA ECONÓMICA,FEMENINO,NO,2,19
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,17
LIMA,INGENIERÍA PETROQUÍMICA,MASCULINO,SI,7,25
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,SI,4,19
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
JUNÍN,CIENCIA DE LA COMPUTACIÓN,MASCULINO,NO,2,19
LIMA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,NO,3,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE TELECOMUNICACIONES,MASCULINO,SI,2,18
LIMA,INGENIERÍA GEOLÓGICA,FEMENINO,NO,1,17
LIMA,ARQUITECTURA,FEMENINO,NO,1,18
JUNÍN,INGENIERÍA GEOLÓGICA,MASCULINO,SI,2,18
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE MINAS,FEMENINO,SI,6,22
