Rooms,Price,Regionname,Distance
3,1651000.0,Southern Metropolitan,17.9
3,696000.0,Southern Metropolitan,17.9
2,460000.0,Southern Metropolitan,17.9
1,310000.0,Southern Metropolitan,17.9
3,771000.0,South-Eastern Metropolitan,17.5
3,741000.0,South-Eastern Metropolitan,17.5
3,1023500.0,South-Eastern Metropolitan,16.7
3,1610000.0,South-Eastern Metropolitan,16.7
3,1250000.0,South-Eastern Metropolitan,16.7
4,1650000.0,South-Eastern Metropolitan,16.7
3,1492000.0,South-Eastern Metropolitan,16.7
2,632000.0,South-Eastern Metropolitan,16.7
3,770000.0,South-Eastern Metropolitan,17.5
2,750500.0,South-Eastern Metropolitan,17.5
5,755000.0,South-Eastern Metropolitan,17.5
2,1417000.0,Northern Metropolitan,3.6
2,1290000.0,Northern Metropolitan,3.6
3,640000.0,Northern Metropolitan,6.7
2,820000.0,Northern Metropolitan,6.7
4,1250000.0,Northern Metropolitan,6.7
5,1335000.0,Northern Metropolitan,6.7
6,1900000.0,Northern Metropolitan,6.7
2,745000.0,Northern Metropolitan,6.7
4,1050000.0,Northern Metropolitan,6.7
3,395000.0,Northern Metropolitan,20.6
4,430000.0,Northern Metropolitan,20.6
4,655000.0,Northern Metropolitan,20.6
4,645000.0,Northern Metropolitan,20.6
5,575000.0,Northern Metropolitan,20.6
3,411500.0,Northern Metropolitan,20.6
4,572500.0,Northern Metropolitan,20.6
3,520000.0,Northern Metropolitan,20.6
4,610000.0,Northern Metropolitan,20.6
5,500000.0,Northern Metropolitan,20.6
5,806000.0,Eastern Metropolitan,23.0
4,819000.0,Eastern Metropolitan,23.0
3,621000.0,Eastern Metropolitan,23.0
3,600000.0,Eastern Metropolitan,23.0
3,680000.0,Eastern Metropolitan,23.0
4,1100000.0,Eastern Metropolitan,23.0
4,875500.0,Eastern Metropolitan,23.0
3,700000.0,South-Eastern Metropolitan,24.7
2,508000.0,South-Eastern Metropolitan,24.7
3,495000.0,South-Eastern Metropolitan,24.7
3,510000.0,South-Eastern Metropolitan,24.7
3,510000.0,South-Eastern Metropolitan,24.7
3,350000.0,Western Metropolitan,14.8
3,530000.0,Western Metropolitan,14.8
3,538000.0,Western Metropolitan,18.0
1,360000.0,Southern Metropolitan,1.4
3,828000.0,Eastern Metropolitan,12.4
3,945000.0,Eastern Metropolitan,12.4
4,1430000.0,Eastern Metropolitan,12.4
4,1250000.0,Eastern Metropolitan,12.4
3,772000.0,Eastern Metropolitan,12.4
4,2000000.0,Eastern Metropolitan,12.4
3,550000.0,Eastern Metropolitan,12.4
4,1186000.0,Eastern Metropolitan,14.3
3,1190000.0,Eastern Metropolitan,14.3
2,620000.0,Eastern Metropolitan,14.3
2,538000.0,Eastern Metropolitan,14.3
5,1100000.0,Eastern Metropolitan,14.3
3,1005000.0,Eastern Metropolitan,14.3
3,870000.0,Eastern Metropolitan,16.1
5,1800000.0,Eastern Metropolitan,16.1
3,1456000.0,Eastern Metropolitan,16.1
3,720000.0,Eastern Metropolitan,16.1
4,888000.0,Eastern Metropolitan,16.1
4,1125000.0,Eastern Metropolitan,16.1
3,1676000.0,Eastern Metropolitan,16.1
3,1150000.0,South-Eastern Metropolitan,27.0
2,955000.0,South-Eastern Metropolitan,27.0
3,720000.0,South-Eastern Metropolitan,27.0
4,1050000.0,South-Eastern Metropolitan,27.0
2,591000.0,Southern Metropolitan,7.2
2,537000.0,Southern Metropolitan,7.2
3,1805000.0,Southern Metropolitan,7.2
3,800000.0,Southern Metropolitan,7.2
3,965000.0,Southern Metropolitan,7.2
4,815000.0,Eastern Metropolitan,18.0
3,1130000.0,Eastern Metropolitan,18.0
4,851000.0,Eastern Metropolitan,18.0
3,770000.0,Eastern Metropolitan,18.0
4,1365000.0,Eastern Metropolitan,18.0
4,730000.0,Eastern Metropolitan,18.0
3,751000.0,Eastern Metropolitan,18.0
3,845000.0,Eastern Metropolitan,18.0
3,567500.0,Eastern Metropolitan,18.0
3,745000.0,South-Eastern Metropolitan,28.5
3,618000.0,South-Eastern Metropolitan,28.5
3,510000.0,Northern Metropolitan,19.6
3,525000.0,Northern Metropolitan,19.6
3,402500.0,Northern Metropolitan,19.6
3,395000.0,Northern Metropolitan,19.6
2,445000.0,Western Metropolitan,7.5
6,2620000.0,Western Metropolitan,7.5
3,1226000.0,Western Metropolitan,7.5
3,825000.0,Western Metropolitan,7.5
4,1345000.0,Western Metropolitan,7.5
2,610000.0,Northern Metropolitan,5.7
2,445000.0,Northern Metropolitan,5.7
3,625000.0,Northern Metropolitan,13.1
3,681000.0,Northern Metropolitan,13.1
3,690000.0,Northern Metropolitan,13.1
3,640000.0,Northern Metropolitan,13.1
3,660000.0,Northern Metropolitan,13.1
3,783000.0,Northern Metropolitan,13.1
3,705000.0,Eastern Metropolitan,24.8
4,720000.0,Eastern Metropolitan,24.8
4,712500.0,Eastern Metropolitan,24.8
3,535000.0,Eastern Metropolitan,24.8
2,1055000.0,Northern Metropolitan,3.6
2,720000.0,Northern Metropolitan,3.6
3,1286000.0,Northern Metropolitan,3.6
3,1655000.0,Northern Metropolitan,3.6
3,1181000.0,Northern Metropolitan,3.6
3,1600000.0,Northern Metropolitan,3.6
2,360000.0,Northern Metropolitan,3.4
2,855000.0,Northern Metropolitan,3.4
2,900000.0,Western Metropolitan,5.1
2,281000.0,Western Metropolitan,5.1
4,1300000.0,Western Metropolitan,5.1
3,714000.0,Western Metropolitan,5.1
3,775000.0,Western Metropolitan,5.1
2,661000.0,Eastern Metropolitan,15.4
5,660000.0,Western Metropolitan,12.9
2,780000.0,Southern Metropolitan,10.1
4,2010000.0,Southern Metropolitan,7.3
4,1870000.0,Southern Metropolitan,7.3
4,2975000.0,Southern Metropolitan,7.3
2,585000.0,Southern Metropolitan,7.3
3,1275000.0,Southern Metropolitan,7.3
1,452000.0,Southern Metropolitan,7.3
3,1625000.0,Southern Metropolitan,7.3
5,1298000.0,Eastern Metropolitan,16.7
4,1400000.0,Eastern Metropolitan,16.7
3,1170000.0,Eastern Metropolitan,16.7
4,1310000.0,Eastern Metropolitan,16.7
4,1020000.0,Eastern Metropolitan,16.7
2,1406000.0,Eastern Metropolitan,16.7
3,1245000.0,Eastern Metropolitan,16.7
4,1600000.0,Eastern Metropolitan,16.7
3,1390000.0,Eastern Metropolitan,16.7
3,1081000.0,Eastern Metropolitan,16.7
4,1535000.0,Eastern Metropolitan,16.7
2,455000.0,Northern Metropolitan,11.2
3,670000.0,Northern Metropolitan,11.2
3,572000.0,Northern Metropolitan,11.2
4,702000.0,Northern Metropolitan,11.2
2,730000.0,Northern Metropolitan,11.2
2,449000.0,Northern Metropolitan,11.2
2,680000.0,Northern Metropolitan,11.2
2,410000.0,Northern Metropolitan,11.2
3,711500.0,Northern Metropolitan,11.2
3,820000.0,Northern Metropolitan,11.2
3,550000.0,Western Metropolitan,12.9
4,601000.0,Northern Metropolitan,16.1
3,610000.0,Northern Metropolitan,16.1
3,860000.0,Northern Metropolitan,16.1
4,761500.0,Northern Metropolitan,16.1
4,1070000.0,Northern Metropolitan,20.4
4,750000.0,Northern Metropolitan,20.4
4,630000.0,Northern Metropolitan,20.4
3,730000.0,Northern Metropolitan,11.2
3,800000.0,Northern Metropolitan,11.2
3,1725000.0,Southern Metropolitan,13.8
4,1460000.0,Southern Metropolitan,13.8
3,1700000.0,Southern Metropolitan,13.8
2,905000.0,Southern Metropolitan,13.8
3,1403000.0,Southern Metropolitan,13.8
3,1682000.0,Southern Metropolitan,13.8
4,1385000.0,Southern Metropolitan,13.8
4,1325000.0,Southern Metropolitan,13.8
2,545000.0,Southern Metropolitan,5.3
2,655000.0,Southern Metropolitan,5.3
2,2920000.0,Southern Metropolitan,5.3
1,488000.0,Southern Metropolitan,5.3
3,1510000.0,Southern Metropolitan,5.3
2,600000.0,Southern Metropolitan,5.3
2,1585000.0,Southern Metropolitan,6.2
3,935000.0,Southern Metropolitan,6.2
2,460000.0,Southern Metropolitan,6.2
3,757500.0,South-Eastern Metropolitan,18.7
4,960000.0,Eastern Metropolitan,21.3
2,490000.0,Eastern Metropolitan,8.9
3,994000.0,Eastern Metropolitan,8.8
3,725000.0,Eastern Metropolitan,8.8
2,725000.0,Eastern Metropolitan,8.8
3,743000.0,Eastern Metropolitan,8.8
3,785000.0,Eastern Metropolitan,8.8
3,620000.0,Eastern Metropolitan,8.8
2,700000.0,Eastern Metropolitan,8.8
3,525000.0,Eastern Metropolitan,8.8
3,710000.0,Eastern Metropolitan,8.8
4,1410000.0,Southern Metropolitan,16.0
3,730000.0,Southern Metropolitan,16.0
3,1360000.0,Southern Metropolitan,16.0
2,730000.0,Southern Metropolitan,16.0
4,1400000.0,Southern Metropolitan,16.0
4,700000.0,Western Metropolitan,18.0
3,605000.0,Western Metropolitan,18.0
3,539000.0,Western Metropolitan,18.0
3,600000.0,Western Metropolitan,18.0
3,421600.0,Western Metropolitan,18.4
3,435000.0,Western Metropolitan,18.4
3,571500.0,Western Metropolitan,18.4
4,453000.0,Western Metropolitan,18.4
4,495000.0,Western Metropolitan,18.4
3,520000.0,Western Metropolitan,18.4
3,453000.0,Western Metropolitan,18.4
4,1745000.0,Southern Metropolitan,12.3
3,795000.0,Southern Metropolitan,12.3
3,855000.0,Eastern Metropolitan,7.8
2,705000.0,Eastern Metropolitan,7.8
2,504000.0,Eastern Metropolitan,7.8
1,413000.0,Eastern Metropolitan,7.8
3,1010000.0,Eastern Metropolitan,7.8
3,1260000.0,Eastern Metropolitan,7.8
3,482000.0,Northern Metropolitan,14.0
3,465500.0,Western Metropolitan,14.0
3,515000.0,Western Metropolitan,14.0
4,900000.0,Western Metropolitan,14.5
3,691000.0,Western Metropolitan,14.5
4,900000.0,Western Metropolitan,14.5
3,620000.0,Western Metropolitan,14.5
4,565000.0,Western Metropolitan,15.5
3,880000.0,Western Metropolitan,11.7
3,580000.0,Western Metropolitan,11.7
4,886000.0,Western Metropolitan,11.7
4,970000.0,Western Metropolitan,11.7
4,920000.0,Western Metropolitan,11.7
3,625000.0,Western Metropolitan,11.7
3,825000.0,Western Metropolitan,11.7
4,638000.0,Western Metropolitan,15.5
3,766000.0,Western Metropolitan,10.4
1,360000.0,Northern Metropolitan,3.4
3,1455000.0,Northern Metropolitan,3.4
1,365000.0,Northern Metropolitan,3.4
3,551000.0,Northern Metropolitan,3.4
2,442000.0,Northern Metropolitan,3.4
2,765000.0,Northern Metropolitan,3.4
4,1910000.0,Southern Metropolitan,5.4
5,3620000.0,Southern Metropolitan,5.4
3,1410000.0,Southern Metropolitan,5.4
2,515000.0,Southern Metropolitan,5.4
3,2310000.0,Southern Metropolitan,5.4
2,890000.0,Southern Metropolitan,5.4
3,1920000.0,Southern Metropolitan,7.3
3,660000.0,South-Eastern Metropolitan,25.2
3,700000.0,South-Eastern Metropolitan,25.2
5,1700000.0,Eastern Metropolitan,26.0
3,440000.0,Western Metropolitan,14.0
3,1450000.0,Western Metropolitan,6.4
1,630000.0,Western Metropolitan,6.4
3,760000.0,Western Metropolitan,6.4
3,490000.0,Northern Metropolitan,16.3
3,656000.0,Northern Metropolitan,16.3
4,640000.0,Northern Metropolitan,16.3
3,515000.0,Northern Metropolitan,16.3
2,572000.0,Northern Metropolitan,12.7
3,520000.0,Western Metropolitan,6.4
2,1000000.0,Western Metropolitan,6.4
3,580000.0,Western Metropolitan,6.4
3,840000.0,Western Metropolitan,6.4
2,1020000.0,Southern Metropolitan,5.9
5,4802500.0,Southern Metropolitan,8.4
1,350000.0,Southern Metropolitan,8.4
5,990000.0,Western Metropolitan,4.3
2,330000.0,Western Metropolitan,4.3
1,277500.0,Western Metropolitan,4.3
2,637000.0,Western Metropolitan,4.3
4,1260000.0,Southern Metropolitan,11.4
2,671000.0,Northern Metropolitan,0.0
2,510000.0,South-Eastern Metropolitan,20.0
2,520000.0,South-Eastern Metropolitan,20.0
4,1150000.0,South-Eastern Metropolitan,20.0
3,1055000.0,South-Eastern Metropolitan,20.0
3,1260000.0,South-Eastern Metropolitan,20.0
3,490000.0,Northern Metropolitan,25.9
3,2227000.0,Southern Metropolitan,3.0
4,376000.0,Northern Metropolitan,17.9
3,682500.0,Northern Metropolitan,17.9
3,552000.0,Northern Metropolitan,17.9
4,636000.0,Northern Metropolitan,17.9
3,530000.0,Northern Metropolitan,17.9
4,1001000.0,Eastern Metropolitan,17.2
3,935000.0,Eastern Metropolitan,17.2
3,1130000.0,Eastern Metropolitan,17.2
4,1082000.0,Eastern Metropolitan,17.2
3,1010000.0,Eastern Metropolitan,17.2
5,1400000.0,Eastern Metropolitan,10.2
2,1150000.0,Eastern Metropolitan,10.2
3,1901000.0,Eastern Metropolitan,10.2
2,665000.0,Eastern Metropolitan,10.2
4,780500.0,Eastern Metropolitan,16.2
3,764000.0,Eastern Metropolitan,16.2
3,656500.0,Eastern Metropolitan,16.2
3,830000.0,Eastern Metropolitan,16.2
3,742500.0,Eastern Metropolitan,16.2
4,500000.0,Eastern Victoria,28.8
5,2405000.0,Western Metropolitan,6.2
4,1395000.0,Western Metropolitan,6.2
3,1630000.0,Western Metropolitan,6.2
3,1160000.0,Western Metropolitan,6.2
3,1065000.0,Western Metropolitan,6.2
4,1361500.0,Western Metropolitan,6.2
2,945000.0,Western Metropolitan,6.2
1,360000.0,Western Metropolitan,6.2
4,600000.0,Eastern Victoria,26.5
3,758500.0,South-Eastern Metropolitan,21.5
4,1560000.0,Eastern Metropolitan,14.2
3,800000.0,Eastern Metropolitan,14.2
3,1320000.0,Eastern Metropolitan,14.2
3,902500.0,Eastern Metropolitan,14.2
4,1403000.0,Eastern Metropolitan,14.2
4,1320000.0,Eastern Metropolitan,14.2
2,577000.0,Eastern Metropolitan,14.2
3,1500000.0,Eastern Metropolitan,14.2
3,920000.0,Eastern Metropolitan,14.2
3,1380000.0,Eastern Metropolitan,14.2
3,715875.0,Eastern Metropolitan,14.2
3,905000.0,Eastern Metropolitan,14.2
3,801000.0,Eastern Metropolitan,14.2
4,775000.0,Eastern Metropolitan,14.2
2,630000.0,Eastern Metropolitan,14.2
4,1235000.0,South-Eastern Metropolitan,18.8
3,846000.0,South-Eastern Metropolitan,18.8
4,920000.0,South-Eastern Metropolitan,18.8
3,821000.0,South-Eastern Metropolitan,18.8
3,649000.0,South-Eastern Metropolitan,18.8
4,872000.0,South-Eastern Metropolitan,18.8
3,793500.0,South-Eastern Metropolitan,18.8
3,1430000.0,Southern Metropolitan,10.1
3,930000.0,Western Metropolitan,6.2
3,800000.0,Western Metropolitan,6.2
3,1305000.0,Western Metropolitan,6.2
3,1060000.0,Western Metropolitan,6.2
2,485000.0,Western Metropolitan,6.2
3,950000.0,Western Metropolitan,6.2
2,672000.0,Western Metropolitan,10.4
2,490000.0,Western Metropolitan,10.4
3,800000.0,Western Metropolitan,10.4
3,670000.0,South-Eastern Metropolitan,22.7
4,820000.0,South-Eastern Metropolitan,22.7
2,720000.0,Northern Metropolitan,1.8
2,888000.0,Northern Metropolitan,1.8
3,1325000.0,Northern Metropolitan,1.8
1,368000.0,Northern Metropolitan,1.8
5,1150000.0,Eastern Metropolitan,21.1
2,1153000.0,Northern Metropolitan,5.3
4,2270000.0,Northern Metropolitan,5.3
1,385000.0,Northern Metropolitan,5.3
4,1300000.0,Northern Metropolitan,5.3
2,900000.0,Northern Metropolitan,5.3
4,1340000.0,Northern Metropolitan,5.3
3,710000.0,Southern Metropolitan,16.7
2,1020000.0,Eastern Metropolitan,15.4
3,1005000.0,Eastern Metropolitan,15.4
3,1201000.0,Eastern Metropolitan,15.4
2,520000.0,Northern Metropolitan,11.2
4,800000.0,Northern Metropolitan,11.2
4,1346000.0,South-Eastern Metropolitan,15.5
4,980000.0,South-Eastern Metropolitan,15.5
2,950000.0,Southern Metropolitan,11.4
5,1390000.0,Southern Metropolitan,11.4
4,1520000.0,Southern Metropolitan,11.4
5,3500000.0,South-Eastern Metropolitan,21.5
2,720000.0,South-Eastern Metropolitan,21.5
2,495000.0,Northern Metropolitan,8.5
4,990000.0,Northern Metropolitan,8.5
5,950000.0,Northern Metropolitan,8.5
2,915000.0,Northern Metropolitan,8.5
3,900000.0,Northern Metropolitan,8.5
2,1060000.0,Southern Metropolitan,3.5
2,1610000.0,Southern Metropolitan,3.5
2,910000.0,Southern Metropolitan,3.5
3,1485000.0,Southern Metropolitan,3.5
2,1101000.0,Southern Metropolitan,3.5
2,880000.0,Southern Metropolitan,3.5
2,1106000.0,Southern Metropolitan,4.6
3,1650000.0,Southern Metropolitan,4.6
2,1590000.0,Southern Metropolitan,4.6
2,590000.0,Southern Metropolitan,4.6
2,1055000.0,Southern Metropolitan,4.6
2,523000.0,Southern Metropolitan,4.6
2,457500.0,Northern Metropolitan,8.4
3,925000.0,Northern Metropolitan,8.4
1,305000.0,Northern Metropolitan,8.4
3,1080000.0,Northern Metropolitan,8.4
2,656000.0,Northern Metropolitan,8.4
2,799900.0,Northern Metropolitan,8.4
3,916000.0,Northern Metropolitan,8.4
3,1000000.0,Northern Metropolitan,8.4
4,914000.0,Northern Metropolitan,8.4
3,1650000.0,Northern Metropolitan,8.4
3,650000.0,Eastern Metropolitan,18.0
4,905000.0,Eastern Metropolitan,18.0
2,836000.0,Northern Metropolitan,12.0
2,485000.0,Northern Metropolitan,12.0
3,770000.0,Northern Metropolitan,12.0
2,612000.0,Northern Metropolitan,12.0
2,401000.0,Northern Metropolitan,12.0
2,635000.0,Northern Metropolitan,12.0
2,491000.0,Northern Metropolitan,12.0
3,650000.0,Northern Metropolitan,12.0
2,420000.0,Northern Metropolitan,12.0
3,810000.0,Northern Metropolitan,12.0
3,780000.0,Northern Metropolitan,12.0
3,570000.0,Northern Metropolitan,12.0
2,520000.0,Northern Metropolitan,12.0
3,660000.0,Northern Metropolitan,12.0
2,1066000.0,Northern Metropolitan,2.4
2,900000.0,Northern Metropolitan,2.4
3,1250000.0,Northern Metropolitan,2.4
2,990000.0,Northern Metropolitan,2.4
2,1189000.0,Northern Metropolitan,2.4
2,1220000.0,Northern Metropolitan,2.4
2,1220000.0,Northern Metropolitan,2.4
3,1100000.0,Northern Metropolitan,2.4
3,2857000.0,Northern Metropolitan,2.4
3,1346000.0,Northern Metropolitan,2.4
4,1248000.0,Eastern Metropolitan,19.9
3,780000.0,Eastern Metropolitan,19.9
3,1001000.0,Eastern Metropolitan,19.9
3,747500.0,Eastern Metropolitan,19.9
3,685000.0,Eastern Metropolitan,19.9
2,430000.0,Eastern Metropolitan,19.9
4,979000.0,Eastern Metropolitan,19.9
4,1050000.0,Eastern Metropolitan,8.9
3,620000.0,Eastern Metropolitan,8.9
5,1100000.0,South-Eastern Metropolitan,23.5
4,480000.0,Northern Metropolitan,20.6
4,2485000.0,Southern Metropolitan,15.2
4,2450000.0,Southern Metropolitan,15.2
3,1410000.0,Southern Metropolitan,15.2
4,835000.0,Eastern Metropolitan,22.2
4,1201000.0,Western Metropolitan,5.1
3,2250000.0,Southern Metropolitan,1.9
1,320000.0,Southern Metropolitan,1.9
4,2180000.0,Southern Metropolitan,1.9
2,355500.0,Northern Metropolitan,20.5
2,330050.0,Northern Metropolitan,20.5
5,630000.0,Northern Metropolitan,20.5
2,625000.0,Southern Metropolitan,2.7
2,610000.0,Southern Metropolitan,2.7
2,2430000.0,Southern Metropolitan,2.7
1,490000.0,Southern Metropolitan,2.7
1,955000.0,Southern Metropolitan,2.7
1,380000.0,Southern Metropolitan,2.7
2,601000.0,Southern Metropolitan,2.7
4,1170000.0,Western Metropolitan,6.2
3,600000.0,South-Eastern Metropolitan,20.8
4,582000.0,Western Metropolitan,14.0
3,375000.0,Western Metropolitan,14.0
2,430000.0,Western Metropolitan,14.0
3,664000.0,Western Metropolitan,14.0
1,370500.0,Southern Metropolitan,5.0
5,5046000.0,Southern Metropolitan,5.0
1,385000.0,Southern Metropolitan,5.0
3,1900000.0,Southern Metropolitan,5.0
4,2340000.0,Western Metropolitan,8.2
3,625000.0,Western Metropolitan,8.2
2,1321000.0,Western Metropolitan,8.2
5,920000.0,Western Metropolitan,8.2
4,885000.0,Western Metropolitan,10.5
3,490000.0,Western Metropolitan,10.5
3,590000.0,Western Metropolitan,10.5
3,630000.0,Western Metropolitan,10.5
3,685000.0,Western Metropolitan,10.5
3,690000.0,Western Metropolitan,10.5
5,605000.0,Western Metropolitan,10.5
3,808000.0,Western Metropolitan,10.5
3,545000.0,Western Metropolitan,10.5
5,621000.0,Western Metropolitan,10.5
3,515000.0,Western Metropolitan,10.5
3,611000.0,Western Metropolitan,10.5
3,1960000.0,Southern Metropolitan,10.2
2,680000.0,Southern Metropolitan,10.2
4,1455000.0,Southern Metropolitan,10.2
5,2630000.0,Southern Metropolitan,10.2
4,613000.0,Western Metropolitan,18.0
4,515000.0,Western Metropolitan,18.0
3,515000.0,Western Metropolitan,18.0
6,580000.0,Western Metropolitan,18.4
4,815000.0,Western Metropolitan,18.0
3,564000.0,Western Metropolitan,18.0
4,733000.0,Western Metropolitan,18.0
5,1556000.0,Eastern Metropolitan,15.5
3,1051000.0,Eastern Metropolitan,12.4
3,1065000.0,Eastern Metropolitan,12.4
4,1120000.0,Eastern Metropolitan,12.4
4,513000.0,Northern Metropolitan,15.3
3,636000.0,Northern Metropolitan,15.3
3,522250.0,Northern Metropolitan,15.3
4,633000.0,Northern Metropolitan,15.3
3,325000.0,Northern Metropolitan,15.3
3,540000.0,Northern Metropolitan,15.3
1,365000.0,Northern Metropolitan,7.0
2,1330000.0,Southern Metropolitan,4.1
3,2820000.0,Southern Metropolitan,4.1
2,810000.0,Southern Metropolitan,4.1
2,503000.0,Western Metropolitan,4.3
3,811000.0,Western Metropolitan,12.9
3,722000.0,Western Metropolitan,12.9
3,635000.0,Western Metropolitan,12.9
2,418000.0,Western Metropolitan,12.9
2,423000.0,Western Metropolitan,12.9
4,900000.0,Eastern Metropolitan,17.2
3,1000000.0,Eastern Metropolitan,17.2
2,555000.0,Eastern Metropolitan,8.9
4,1125000.0,Eastern Metropolitan,14.7
3,705000.0,Northern Victoria,23.6
3,372000.0,Western Metropolitan,14.7
3,967000.0,Western Metropolitan,6.4
3,840000.0,Western Metropolitan,6.4
3,555000.0,Northern Metropolitan,16.5
3,586000.0,Northern Metropolitan,16.5
3,422000.0,Northern Metropolitan,16.5
4,910000.0,South-Eastern Metropolitan,16.7
4,1295000.0,South-Eastern Metropolitan,16.7
4,700000.0,Western Metropolitan,17.6
3,1460000.0,Western Metropolitan,6.8
5,1410000.0,Western Metropolitan,6.8
2,940000.0,Western Metropolitan,6.8
1,372000.0,Southern Metropolitan,4.6
1,412500.0,Southern Metropolitan,4.6
4,695000.0,Northern Metropolitan,25.5
4,560000.0,Northern Metropolitan,25.5
3,710000.0,Northern Metropolitan,12.7
3,810000.0,Northern Metropolitan,12.7
3,1930000.0,Western Metropolitan,6.3
3,1160000.0,Western Metropolitan,7.5
4,1150000.0,Western Metropolitan,7.5
3,752000.0,Western Metropolitan,10.4
2,300000.0,Western Metropolitan,10.5
3,705000.0,Western Metropolitan,11.0
2,391000.0,Western Metropolitan,11.0
2,440000.0,Western Metropolitan,11.0
4,845000.0,Western Metropolitan,11.0
